company_industry,llm_role_category_clean,skill,skill_label,postings_with_skill,total_group_postings,skill_share,skill_share_pct
Technology,Financial Analyst,skill_communication,Communication,16,29,0.5517241379310345,55.172413793103445
Technology,Financial Analyst,skill_reporting,Reporting,6,29,0.20689655172413793,20.689655172413794
Technology,Financial Analyst,skill_cloud,Cloud,2,29,0.06896551724137931,6.896551724137931
Technology,Financial Analyst,skill_database,Database,2,29,0.06896551724137931,6.896551724137931
Technology,Financial Analyst,skill_data_visualization,Data Visualization,1,29,0.034482758620689655,3.4482758620689653
Technology,Financial Analyst,skill_excel,Excel,1,29,0.034482758620689655,3.4482758620689653
Technology,Financial Analyst,skill_sql,Sql,1,29,0.034482758620689655,3.4482758620689653
Technology,Financial Analyst,skill_etl,Etl,0,29,0,0
Technology,Financial Analyst,skill_machine_learning,Machine Learning,0,29,0,0
Technology,Financial Analyst,skill_powerbi,Powerbi,0,29,0,0
Technology,Financial Analyst,skill_python,Python,0,29,0,0
Technology,Financial Analyst,skill_r,R,0,29,0,0
Technology,Financial Analyst,skill_sas,Sas,0,29,0,0
Technology,Financial Analyst,skill_statistics,Statistics,0,29,0,0
Technology,Financial Analyst,skill_tableau,Tableau,0,29,0,0
Technology,Market Research Analyst,skill_data_analysis,Data Analysis,55,59,0.9322033898305084,93.22033898305084
Technology,Market Research Analyst,skill_reporting,Reporting,55,59,0.9322033898305084,93.22033898305084
Technology,Market Research Analyst,skill_communication,Communication,2,59,0.03389830508474576,3.389830508474576
Technology,Market Research Analyst,skill_excel,Excel,2,59,0.03389830508474576,3.389830508474576
Technology,Market Research Analyst,skill_sql,Sql,2,59,0.03389830508474576,3.389830508474576
Technology,Market Research Analyst,skill_statistics,Statistics,2,59,0.03389830508474576,3.389830508474576
Technology,Market Research Analyst,skill_cloud,Cloud,1,59,0.01694915254237288,1.694915254237288
Technology,Market Research Analyst,skill_database,Database,1,59,0.01694915254237288,1.694915254237288
Technology,Market Research Analyst,skill_python,Python,1,59,0.01694915254237288,1.694915254237288
Technology,Market Research Analyst,skill_data_visualization,Data Visualization,0,59,0,0
Technology,Market Research Analyst,skill_etl,Etl,0,59,0,0
Technology,Market Research Analyst,skill_machine_learning,Machine Learning,0,59,0,0
Technology,Market Research Analyst,skill_powerbi,Powerbi,0,59,0,0
Technology,Market Research Analyst,skill_r,R,0,59,0,0
Technology,Market Research Analyst,skill_sas,Sas,0,59,0,0
Technology,Market Research Analyst,skill_tableau,Tableau,0,59,0,0
Technology,Operations Analyst,skill_data_analysis,Data Analysis,10,147,0.06802721088435375,6.802721088435375
Technology,Operations Analyst,skill_reporting,Reporting,4,147,0.027210884353741496,2.7210884353741496
Technology,Operations Analyst,skill_cloud,Cloud,3,147,0.02040816326530612,2.0408163265306123
Technology,Operations Analyst,skill_communication,Communication,3,147,0.02040816326530612,2.0408163265306123
Technology,Operations Analyst,skill_database,Database,1,147,0.006802721088435374,0.6802721088435374
Technology,Operations Analyst,skill_etl,Etl,1,147,0.006802721088435374,0.6802721088435374
Technology,Operations Analyst,skill_excel,Excel,1,147,0.006802721088435374,0.6802721088435374
Technology,Operations Analyst,skill_machine_learning,Machine Learning,1,147,0.006802721088435374,0.6802721088435374
Technology,Operations Analyst,skill_data_visualization,Data Visualization,0,147,0,0
Technology,Operations Analyst,skill_powerbi,Powerbi,0,147,0,0
Technology,Operations Analyst,skill_python,Python,0,147,0,0
Technology,Operations Analyst,skill_r,R,0,147,0,0
Technology,Operations Analyst,skill_sas,Sas,0,147,0,0
Technology,Operations Analyst,skill_sql,Sql,0,147,0,0
Technology,Operations Analyst,skill_statistics,Statistics,0,147,0,0
Technology,Operations Analyst,skill_tableau,Tableau,0,147,0,0
Technology,Other Data/Analytics Role,skill_data_analysis,Data Analysis,7,28,0.25,25
Technology,Other Data/Analytics Role,skill_database,Database,7,28,0.25,25
Technology,Other Data/Analytics Role,skill_cloud,Cloud,4,28,0.14285714285714285,14.285714285714285
Technology,Other Data/Analytics Role,skill_reporting,Reporting,3,28,0.10714285714285714,10.714285714285714
Technology,Other Data/Analytics Role,skill_communication,Communication,2,28,0.07142857142857142,7.142857142857142
Technology,Other Data/Analytics Role,skill_sql,Sql,2,28,0.07142857142857142,7.142857142857142
Technology,Other Data/Analytics Role,skill_etl,Etl,1,28,0.03571428571428571,3.571428571428571
Technology,Other Data/Analytics Role,skill_data_visualization,Data Visualization,0,28,0,0
Technology,Other Data/Analytics Role,skill_excel,Excel,0,28,0,0
Technology,Other Data/Analytics Role,skill_machine_learning,Machine Learning,0,28,0,0
Technology,Other Data/Analytics Role,skill_powerbi,Powerbi,0,28,0,0
Technology,Other Data/Analytics Role,skill_python,Python,0,28,0,0
Technology,Other Data/Analytics Role,skill_r,R,0,28,0,0
Technology,Other Data/Analytics Role,skill_sas,Sas,0,28,0,0
Technology,Other Data/Analytics Role,skill_statistics,Statistics,0,28,0,0
Technology,Other Data/Analytics Role,skill_tableau,Tableau,0,28,0,0
Technology,Product Analyst,skill_data_analysis,Data Analysis,33,71,0.4647887323943662,46.478873239436616
Technology,Product Analyst,skill_communication,Communication,5,71,0.07042253521126761,7.042253521126761
Technology,Product Analyst,skill_reporting,Reporting,5,71,0.07042253521126761,7.042253521126761
Technology,Product Analyst,skill_cloud,Cloud,3,71,0.04225352112676056,4.225352112676056
Technology,Product Analyst,skill_sql,Sql,3,71,0.04225352112676056,4.225352112676056
Technology,Product Analyst,skill_etl,Etl,1,71,0.014084507042253521,1.4084507042253522
Technology,Product Analyst,skill_machine_learning,Machine Learning,1,71,0.014084507042253521,1.4084507042253522
Technology,Product Analyst,skill_python,Python,1,71,0.014084507042253521,1.4084507042253522
Technology,Product Analyst,skill_r,R,1,71,0.014084507042253521,1.4084507042253522
Technology,Product Analyst,skill_data_visualization,Data Visualization,0,71,0,0
Technology,Product Analyst,skill_database,Database,0,71,0,0
Technology,Product Analyst,skill_excel,Excel,0,71,0,0
Technology,Product Analyst,skill_powerbi,Powerbi,0,71,0,0
Technology,Product Analyst,skill_sas,Sas,0,71,0,0
Technology,Product Analyst,skill_statistics,Statistics,0,71,0,0
Technology,Product Analyst,skill_tableau,Tableau,0,71,0,0
Technology,Reporting Analyst,skill_reporting,Reporting,16,16,1,100
Technology,Reporting Analyst,skill_data_analysis,Data Analysis,6,16,0.375,37.5
Technology,Reporting Analyst,skill_data_visualization,Data Visualization,3,16,0.1875,18.75
Technology,Reporting Analyst,skill_communication,Communication,2,16,0.125,12.5
Technology,Reporting Analyst,skill_database,Database,2,16,0.125,12.5
Technology,Reporting Analyst,skill_etl,Etl,2,16,0.125,12.5
Technology,Reporting Analyst,skill_sql,Sql,2,16,0.125,12.5
Technology,Reporting Analyst,skill_tableau,Tableau,2,16,0.125,12.5
Technology,Reporting Analyst,skill_excel,Excel,1,16,0.0625,6.25
Technology,Reporting Analyst,skill_powerbi,Powerbi,1,16,0.0625,6.25
Technology,Reporting Analyst,skill_cloud,Cloud,0,16,0,0
Technology,Reporting Analyst,skill_machine_learning,Machine Learning,0,16,0,0
Technology,Reporting Analyst,skill_python,Python,0,16,0,0
Technology,Reporting Analyst,skill_r,R,0,16,0,0
Technology,Reporting Analyst,skill_sas,Sas,0,16,0,0
Technology,Reporting Analyst,skill_statistics,Statistics,0,16,0,0
Transportation / Logistics,Analytics Manager,skill_data_analysis,Data Analysis,6,6,1,100
Transportation / Logistics,Analytics Manager,skill_communication,Communication,3,6,0.5,50
Transportation / Logistics,Analytics Manager,skill_reporting,Reporting,1,6,0.16666666666666666,16.666666666666664
Transportation / Logistics,Analytics Manager,skill_cloud,Cloud,0,6,0,0
Transportation / Logistics,Analytics Manager,skill_data_visualization,Data Visualization,0,6,0,0
Transportation / Logistics,Analytics Manager,skill_database,Database,0,6,0,0
Transportation / Logistics,Analytics Manager,skill_etl,Etl,0,6,0,0
Transportation / Logistics,Analytics Manager,skill_excel,Excel,0,6,0,0
Transportation / Logistics,Analytics Manager,skill_machine_learning,Machine Learning,0,6,0,0
Transportation / Logistics,Analytics Manager,skill_powerbi,Powerbi,0,6,0,0
Transportation / Logistics,Analytics Manager,skill_python,Python,0,6,0,0
Transportation / Logistics,Analytics Manager,skill_r,R,0,6,0,0
Transportation / Logistics,Analytics Manager,skill_sas,Sas,0,6,0,0
Transportation / Logistics,Analytics Manager,skill_sql,Sql,0,6,0,0
Transportation / Logistics,Analytics Manager,skill_statistics,Statistics,0,6,0,0
Transportation / Logistics,Analytics Manager,skill_tableau,Tableau,0,6,0,0
Transportation / Logistics,Business Analyst,skill_powerbi,Powerbi,1,1,1,100
Transportation / Logistics,Business Analyst,skill_cloud,Cloud,0,1,0,0
Transportation / Logistics,Business Analyst,skill_communication,Communication,0,1,0,0
Transportation / Logistics,Business Analyst,skill_data_analysis,Data Analysis,0,1,0,0
Transportation / Logistics,Business Analyst,skill_data_visualization,Data Visualization,0,1,0,0
Transportation / Logistics,Business Analyst,skill_database,Database,0,1,0,0
Transportation / Logistics,Business Analyst,skill_etl,Etl,0,1,0,0
Transportation / Logistics,Business Analyst,skill_excel,Excel,0,1,0,0
Transportation / Logistics,Business Analyst,skill_machine_learning,Machine Learning,0,1,0,0
Transportation / Logistics,Business Analyst,skill_python,Python,0,1,0,0
Transportation / Logistics,Business Analyst,skill_r,R,0,1,0,0
Transportation / Logistics,Business Analyst,skill_reporting,Reporting,0,1,0,0
Transportation / Logistics,Business Analyst,skill_sas,Sas,0,1,0,0
Transportation / Logistics,Business Analyst,skill_sql,Sql,0,1,0,0
Transportation / Logistics,Business Analyst,skill_statistics,Statistics,0,1,0,0
Transportation / Logistics,Business Analyst,skill_tableau,Tableau,0,1,0,0
Transportation / Logistics,Data Analyst,skill_data_analysis,Data Analysis,2,2,1,100
Transportation / Logistics,Data Analyst,skill_statistics,Statistics,1,2,0.5,50
Transportation / Logistics,Data Analyst,skill_cloud,Cloud,0,2,0,0
Transportation / Logistics,Data Analyst,skill_communication,Communication,0,2,0,0
Transportation / Logistics,Data Analyst,skill_data_visualization,Data Visualization,0,2,0,0
Transportation / Logistics,Data Analyst,skill_database,Database,0,2,0,0
Transportation / Logistics,Data Analyst,skill_etl,Etl,0,2,0,0
Transportation / Logistics,Data Analyst,skill_excel,Excel,0,2,0,0
Transportation / Logistics,Data Analyst,skill_machine_learning,Machine Learning,0,2,0,0
Transportation / Logistics,Data Analyst,skill_powerbi,Powerbi,0,2,0,0
Transportation / Logistics,Data Analyst,skill_python,Python,0,2,0,0
Transportation / Logistics,Data Analyst,skill_r,R,0,2,0,0
Transportation / Logistics,Data Analyst,skill_reporting,Reporting,0,2,0,0
Transportation / Logistics,Data Analyst,skill_sas,Sas,0,2,0,0
Transportation / Logistics,Data Analyst,skill_sql,Sql,0,2,0,0
Transportation / Logistics,Data Analyst,skill_tableau,Tableau,0,2,0,0
Transportation / Logistics,Data Engineer,skill_cloud,Cloud,1,2,0.5,50
Transportation / Logistics,Data Engineer,skill_data_analysis,Data Analysis,1,2,0.5,50
Transportation / Logistics,Data Engineer,skill_machine_learning,Machine Learning,1,2,0.5,50
Transportation / Logistics,Data Engineer,skill_communication,Communication,0,2,0,0
Transportation / Logistics,Data Engineer,skill_data_visualization,Data Visualization,0,2,0,0
Transportation / Logistics,Data Engineer,skill_database,Database,0,2,0,0
Transportation / Logistics,Data Engineer,skill_etl,Etl,0,2,0,0
Transportation / Logistics,Data Engineer,skill_excel,Excel,0,2,0,0
Transportation / Logistics,Data Engineer,skill_powerbi,Powerbi,0,2,0,0
Transportation / Logistics,Data Engineer,skill_python,Python,0,2,0,0
Transportation / Logistics,Data Engineer,skill_r,R,0,2,0,0
Transportation / Logistics,Data Engineer,skill_reporting,Reporting,0,2,0,0
Transportation / Logistics,Data Engineer,skill_sas,Sas,0,2,0,0
Transportation / Logistics,Data Engineer,skill_sql,Sql,0,2,0,0
Transportation / Logistics,Data Engineer,skill_statistics,Statistics,0,2,0,0
Transportation / Logistics,Data Engineer,skill_tableau,Tableau,0,2,0,0
Transportation / Logistics,Data Scientist,skill_data_analysis,Data Analysis,4,6,0.6666666666666666,66.66666666666666
Transportation / Logistics,Data Scientist,skill_statistics,Statistics,3,6,0.5,50
Transportation / Logistics,Data Scientist,skill_database,Database,1,6,0.16666666666666666,16.666666666666664
Transportation / Logistics,Data Scientist,skill_etl,Etl,1,6,0.16666666666666666,16.666666666666664
Transportation / Logistics,Data Scientist,skill_cloud,Cloud,0,6,0,0
Transportation / Logistics,Data Scientist,skill_communication,Communication,0,6,0,0
Transportation / Logistics,Data Scientist,skill_data_visualization,Data Visualization,0,6,0,0
Transportation / Logistics,Data Scientist,skill_excel,Excel,0,6,0,0
Transportation / Logistics,Data Scientist,skill_machine_learning,Machine Learning,0,6,0,0
Transportation / Logistics,Data Scientist,skill_powerbi,Powerbi,0,6,0,0
Transportation / Logistics,Data Scientist,skill_python,Python,0,6,0,0
Transportation / Logistics,Data Scientist,skill_r,R,0,6,0,0
Transportation / Logistics,Data Scientist,skill_reporting,Reporting,0,6,0,0
Transportation / Logistics,Data Scientist,skill_sas,Sas,0,6,0,0
Transportation / Logistics,Data Scientist,skill_sql,Sql,0,6,0,0
Transportation / Logistics,Data Scientist,skill_tableau,Tableau,0,6,0,0
Transportation / Logistics,Financial Analyst,skill_data_analysis,Data Analysis,2,4,0.5,50
Transportation / Logistics,Financial Analyst,skill_reporting,Reporting,2,4,0.5,50
Transportation / Logistics,Financial Analyst,skill_cloud,Cloud,0,4,0,0
Transportation / Logistics,Financial Analyst,skill_communication,Communication,0,4,0,0
Transportation / Logistics,Financial Analyst,skill_data_visualization,Data Visualization,0,4,0,0
Transportation / Logistics,Financial Analyst,skill_database,Database,0,4,0,0
Transportation / Logistics,Financial Analyst,skill_etl,Etl,0,4,0,0
Transportation / Logistics,Financial Analyst,skill_excel,Excel,0,4,0,0
Transportation / Logistics,Financial Analyst,skill_machine_learning,Machine Learning,0,4,0,0
Transportation / Logistics,Financial Analyst,skill_powerbi,Powerbi,0,4,0,0
Transportation / Logistics,Financial Analyst,skill_python,Python,0,4,0,0
Transportation / Logistics,Financial Analyst,skill_r,R,0,4,0,0
Transportation / Logistics,Financial Analyst,skill_sas,Sas,0,4,0,0
Transportation / Logistics,Financial Analyst,skill_sql,Sql,0,4,0,0
Transportation / Logistics,Financial Analyst,skill_statistics,Statistics,0,4,0,0
Transportation / Logistics,Financial Analyst,skill_tableau,Tableau,0,4,0,0
Transportation / Logistics,Operations Analyst,skill_communication,Communication,1,6,0.16666666666666666,16.666666666666664
Transportation / Logistics,Operations Analyst,skill_reporting,Reporting,1,6,0.16666666666666666,16.666666666666664
Transportation / Logistics,Operations Analyst,skill_cloud,Cloud,0,6,0,0
Transportation / Logistics,Operations Analyst,skill_data_analysis,Data Analysis,0,6,0,0
Transportation / Logistics,Operations Analyst,skill_data_visualization,Data Visualization,0,6,0,0
Transportation / Logistics,Operations Analyst,skill_database,Database,0,6,0,0
Transportation / Logistics,Operations Analyst,skill_etl,Etl,0,6,0,0
Transportation / Logistics,Operations Analyst,skill_excel,Excel,0,6,0,0
Transportation / Logistics,Operations Analyst,skill_machine_learning,Machine Learning,0,6,0,0
Transportation / Logistics,Operations Analyst,skill_powerbi,Powerbi,0,6,0,0
Transportation / Logistics,Operations Analyst,skill_python,Python,0,6,0,0
Transportation / Logistics,Operations Analyst,skill_r,R,0,6,0,0
Transportation / Logistics,Operations Analyst,skill_sas,Sas,0,6,0,0
Transportation / Logistics,Operations Analyst,skill_sql,Sql,0,6,0,0
Transportation / Logistics,Operations Analyst,skill_statistics,Statistics,0,6,0,0
Transportation / Logistics,Operations Analyst,skill_tableau,Tableau,0,6,0,0
Transportation / Logistics,Other Data/Analytics Role,skill_cloud,Cloud,0,3,0,0
Transportation / Logistics,Other Data/Analytics Role,skill_communication,Communication,0,3,0,0
Transportation / Logistics,Other Data/Analytics Role,skill_data_analysis,Data Analysis,0,3,0,0
Transportation / Logistics,Other Data/Analytics Role,skill_data_visualization,Data Visualization,0,3,0,0
Transportation / Logistics,Other Data/Analytics Role,skill_database,Database,0,3,0,0
Transportation / Logistics,Other Data/Analytics Role,skill_etl,Etl,0,3,0,0
Transportation / Logistics,Other Data/Analytics Role,skill_excel,Excel,0,3,0,0
Transportation / Logistics,Other Data/Analytics Role,skill_machine_learning,Machine Learning,0,3,0,0
Transportation / Logistics,Other Data/Analytics Role,skill_powerbi,Powerbi,0,3,0,0
Transportation / Logistics,Other Data/Analytics Role,skill_python,Python,0,3,0,0
Transportation / Logistics,Other Data/Analytics Role,skill_r,R,0,3,0,0
Transportation / Logistics,Other Data/Analytics Role,skill_reporting,Reporting,0,3,0,0
Transportation / Logistics,Other Data/Analytics Role,skill_sas,Sas,0,3,0,0
Transportation / Logistics,Other Data/Analytics Role,skill_sql,Sql,0,3,0,0
Transportation / Logistics,Other Data/Analytics Role,skill_statistics,Statistics,0,3,0,0
Transportation / Logistics,Other Data/Analytics Role,skill_tableau,Tableau,0,3,0,0
Transportation / Logistics,Product Analyst,skill_cloud,Cloud,0,1,0,0
Transportation / Logistics,Product Analyst,skill_communication,Communication,0,1,0,0
Transportation / Logistics,Product Analyst,skill_data_analysis,Data Analysis,0,1,0,0
Transportation / Logistics,Product Analyst,skill_data_visualization,Data Visualization,0,1,0,0
